[0]     ItemNum                 !ERROR! 7       item: ItemName                        ("name 'NoMatchError' is not defined",)
[1]     *crv 36 pk              !ERROR! 10      item: CRV $1.80                       ("name 'NoMatchError' is not defined",)
[2]     *crv05                  !ERROR! 6       item: CRV 5 cents                     ("name 'NoMatchError' is not defined",)
[3]     *crv1.75                !ERROR! 8       item: CRV $1.75                       ('EAN code can only contain numbers.',)
[4]     *crv10                  !ERROR! 6       item: CRV 10 cents                    ("name 'NoMatchError' is not defined",)
[5]     *crv100                 !ERROR! 7       item: CRV 1.00 cents                  ("name 'NoMatchError' is not defined",)
[6]     *crv120                 !ERROR! 7       item: CRV 1.20 cents                  ("name 'NoMatchError' is not defined",)
[7]     *crv150                 !ERROR! 7       item: CRV 1.50 cents                  ("name 'NoMatchError' is not defined",)
[8]     *crv20                  !ERROR! 6       item: CRV 20 cents                    ("name 'NoMatchError' is not defined",)
[9]     *crv200                 !ERROR! 7       item: CRV 2.00                        ("name 'NoMatchError' is not defined",)
[10]    *crv30                  !ERROR! 6       item: CRV 30 cents                    ("name 'NoMatchError' is not defined",)
[11]    *crv40                  !ERROR! 6       item: CRV 40 cents                    ("name 'NoMatchError' is not defined",)
[12]    *crv45                  !ERROR! 6       item: CRV 45 cents                    ("name 'NoMatchError' is not defined",)
[13]    *crv60                  !ERROR! 6       item: CRV 60 cents                    ("name 'NoMatchError' is not defined",)
[14]    *crv75                  !ERROR! 6       item: CRV 75 cents                    ("name 'NoMatchError' is not defined",)
[15]    *crv90                  !ERROR! 6       item: CRV 90 cents                    ("name 'NoMatchError' is not defined",)
[4974]  852662557497            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4975]  852662557534            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4976]  852662557572            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4977]  852662557619            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4978]  852662557732            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4979]  852662557770            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4980]  852662557817            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4981]  852662557893            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4982]  852662557978            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4983]  852662558012            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4984]  852662558050            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4985]  852662558135            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4986]  852662558258            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4987]  852662558418            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4988]  852832000150            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4989]  852832000310            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4990]  852832104896            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4991]  852832106241            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4992]  852935001153            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4993]  853004004020            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4994]  853030002106            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4995]  853086008077            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4996]  853195000467            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4997]  853195010503            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4998]  853195010527            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[4999]  853303007005            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5000]  853303007029            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5001]  853762002009            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5002]  853807005163            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5003]  853883003008            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5004]  853883003022            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5005]  853883003435            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5006]  853883003589            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5007]  853897002271            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5008]  853897002356            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5009]  853907005018            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5010]  854125003053            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5011]  854361004227            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5012]  854530008513            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5013]  854530008544            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5014]  854530008568            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5015]  854537003894            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5016]  855165005076            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5017]  855166007055            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5018]  855166007383            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5019]  855166007390            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5020]  855166007406            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5021]  855166007413            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5022]  855176006345            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5023]  855176006352            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5024]  855176006376            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5025]  855200005320            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5026]  855346005017            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5027]  855352008057            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5028]  855352008071            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5029]  855530004185            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5030]  855530004208            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5031]  855530004222            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5032]  855530004246            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5033]  855530004567            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5034]  855530004772            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5035]  855553008078            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5036]  855553008801            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5037]  855880008420            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5038]  855904002212            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5039]  855904002229            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5040]  855904002236            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5041]  855904002861            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5042]  856007005889            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5043]  856007005896            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
[5044]  856007006084            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Google Sheets Project/Barcodes                    
