[0]     ItemNum                 !ERROR! 7       item: ItemName                        ("name 'NoMatchError' is not defined",)
[1]     *crv 36 pk              !ERROR! 10      item: CRV $1.80                       ("name 'NoMatchError' is not defined",)
[2]     *crv05                  !ERROR! 6       item: CRV 5 cents                     ("name 'NoMatchError' is not defined",)
[3]     *crv1.75                !ERROR! 8       item: CRV $1.75                       ('EAN code can only contain numbers.',)
[4]     *crv10                  !ERROR! 6       item: CRV 10 cents                    ("name 'NoMatchError' is not defined",)
[5]     *crv100                 !ERROR! 7       item: CRV 1.00 cents                  ("name 'NoMatchError' is not defined",)
[6]     *crv120                 !ERROR! 7       item: CRV 1.20 cents                  ("name 'NoMatchError' is not defined",)
[7]     *crv150                 !ERROR! 7       item: CRV 1.50 cents                  ("name 'NoMatchError' is not defined",)
[8]     *crv20                  !ERROR! 6       item: CRV 20 cents                    ("name 'NoMatchError' is not defined",)
[9]     *crv200                 !ERROR! 7       item: CRV 2.00                        ("name 'NoMatchError' is not defined",)
[10]    *crv30                  !ERROR! 6       item: CRV 30 cents                    ("name 'NoMatchError' is not defined",)
[11]    *crv40                  !ERROR! 6       item: CRV 40 cents                    ("name 'NoMatchError' is not defined",)
[12]    *crv45                  !ERROR! 6       item: CRV 45 cents                    ("name 'NoMatchError' is not defined",)
[13]    *crv60                  !ERROR! 6       item: CRV 60 cents                    ("name 'NoMatchError' is not defined",)
[14]    *crv75                  !ERROR! 6       item: CRV 75 cents                    ("name 'NoMatchError' is not defined",)
[15]    *crv90                  !ERROR! 6       item: CRV 90 cents                    ("name 'NoMatchError' is not defined",)
[4123]  689926100010            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4124]  689926100027            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4125]  689926100034            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4126]  689926102021            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4127]  689926102069            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4128]  6900016833019           ean: ean13      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4129]  690926000361            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4130]  6923801638620           ean: ean13      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4131]  696859027390            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4132]  6970807003013           ean: ean13      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4133]  6soda                   !ERROR! 5       item: 6pk can soda                    ("name 'NoMatchError' is not defined",)
[4134]  7                       !ERROR! 1       item: $7 Lotto                        ("name 'NoMatchError' is not defined",)
[4135]  70                      !ERROR! 2       item: $70 Lotto                       ("name 'NoMatchError' is not defined",)
[4136]  702770000012            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4137]  703159000012            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4138]  703159000036            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4139]  703159000067            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4140]  703159000227            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4141]  703159000944            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4142]  705105995045            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4143]  705845050509            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4144]  705845060218            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4145]  705845633245            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4146]  706460750973            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4147]  706460751406            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4148]  709972751025            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4149]  709972751056            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4150]  711747011142            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4151]  712166833278            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4152]  713757508919            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4153]  713757509114            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4154]  715256300032            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4155]  715706471060            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4156]  716165171447            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4157]  716165174172            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4158]  716165174578            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4159]  716165177111            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4160]  717519001106            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4161]  717519001113            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4162]  717519001144            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4163]  717519008815            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4164]  717888110225            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4165]  718551559914            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4166]  718604971397            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4167]  719410500016            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4168]  719410700010            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4169]  719410720018            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4170]  719410750015            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4171]  719410800017            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4172]  719654211112            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4173]  719654211129            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4174]  719654221913            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4175]  719654222224            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4176]  719654233336            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4177]  719654244448            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4178]  719654888888            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4179]  719654987659            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4180]  719654999102            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4181]  719654999119            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4182]  719654999928            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4183]  719654999935            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4184]  719654999942            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4185]  719654999959            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4186]  719654999997            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4187]  719886080432            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4188]  719886152443            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4189]  719886180507            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4190]  719886210792            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4191]  719886250330            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4192]  719886510373            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4193]  719886871948            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4194]  720815890039            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4195]  720815910133            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4196]  720815910737            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4197]  720815930131            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4198]  720815930339            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4199]  720815930636            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4200]  720815980204            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4201]  720815980402            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4202]  720815981201            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4203]  720815984530            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4204]  720815985308            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4205]  720815985575            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4206]  720815985629            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4207]  720815985735            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4208]  720815986046            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
[4209]  721059001120            ean: ean12      location: /Users/Smashez/Documents/GitHub/Python-Practice/Projects/UPC_Maker/Barcodes                    
